url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places
https://www.goodreads.com/book/show/407429.The_Stinky_Cheese_Man_and_Other_Fairly_Stupid_Tales,The Stinky Cheese Man and Other Fairly Stupid Tales,Jon Scieszka,2355,95134,4.18,52,1992,False,"['Childrens > Picture Books', 'Childrens', 'Humor', 'Fiction', 'Fantasy', 'Fantasy > Fairy Tales', 'Short Stories', 'Kids', 'Retellings']","['Caldecott Medal Nominee (1993)', 'Texas Bluebonnet Award (1995)', ""Buckeye Children's Book Award for K-2 (1995)"", ""Flicker Tale Children's Book Award (1994)"", ""Pennsylvania Young Readers' Choice Award for Grades 3-8 (1994)"", ""North Carolina Children's Book Award (1994)""]",
https://www.goodreads.com/book/show/22590.Ubik,Ubik,Philip K. Dick,4875,96734,4.07,288,1969,False,"['Science Fiction', 'Fiction', 'Classics', 'Mystery', 'Science Fiction Fantasy', 'Novels', 'Fantasy', 'Speculative Fiction', 'Literature > American']",,
https://www.goodreads.com/book/show/33676.Saving_the_World_and_Other_Extreme_Sports,"Saving the World and Other Extreme Sports (Maximum Ride, #3)",James Patterson,2724,89145,4.15,405,2007,True,"['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Fantasy > Paranormal', 'Action', 'Romance', 'Young Adult > Teen']",,['Germany']
https://www.goodreads.com/book/show/153008.Kushiel_s_Dart,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline Carey,4283,81675,3.98,1040,2001,True,"['Fantasy', 'Romance', 'Fiction', 'Fantasy > Epic Fantasy', 'Adult Fiction > Erotica', 'Adult', 'Fantasy > High Fantasy', 'Science Fiction Fantasy', 'Erotica > BDSM']","['Locus Award for Best First Novel (2002)', 'Gaylactic Spectrum Award Nominee for Best Novel (2002)', ""Romantic Times Reviewers' Choice Award (RT Award) for Best Fantasy Novel (2001)""]","[""Terre D'Ange""]"
https://www.goodreads.com/book/show/23878.Chronicle_of_a_Death_Foretold,Chronicle of a Death Foretold,Gabriel García Márquez,7502,146521,3.97,120,1981,False,"['Fiction', 'Classics', 'Magical Realism', 'Literature', 'Academic > School', 'European Literature > Spanish Literature', 'Novels', 'Cultural > Latin American', 'Literature > Latin American Literature']",['Los Angeles Times Book Prize Nominee for Fiction (1983)'],['Colombia']
https://www.goodreads.com/book/show/460548.Go_Dog_Go_,"Go, Dog. Go!",P.D. Eastman,1723,84711,4.11,64,1961,False,"['Childrens', 'Childrens > Picture Books', 'Fiction', 'Classics', 'Animals', 'Animals > Dogs', 'Kids', 'Poetry', 'Childrens > Juvenile']",,
https://www.goodreads.com/book/show/16115612-and-the-mountains-echoed,And the Mountains Echoed,Khaled Hosseini,29512,331518,4.05,404,2012,False,"['Fiction', 'Historical > Historical Fiction', 'Contemporary', 'Novels', 'Adult', 'Adult Fiction', 'Literary Fiction', 'Book Club', 'Historical']","['Australian Book Industry Award (ABIA) Nominee for International Book (2014)', 'Andrew Carnegie Medal Nominee for Fiction (2014)', 'Goodreads Choice Award for Fiction (2013)', 'DSC Prize Nominee for South Asian Literature for Longlist (2015)']","['Kabul', 'California', 'Paris', 'Tinos', 'Afghanistan']"
https://www.goodreads.com/book/show/17309.This_Present_Darkness,"This Present Darkness (Darkness, #1)",Frank E. Peretti,2164,97720,4.22,376,1986,True,"['Fiction', 'Christian Fiction', 'Christian', 'Fantasy', 'Thriller', 'Religion', 'Spirituality', 'Religion > Faith', 'Religion > Christianity']",,['The United States of America']
https://www.goodreads.com/book/show/22896.Practical_Magic,"Practical Magic (Practical Magic, #1)",Alice Hoffman,7810,92756,3.75,286,1995,True,"['Fantasy', 'Fiction', 'Magical Realism', 'Romance', 'Paranormal > Witches', 'Fantasy > Magic', 'Fantasy > Paranormal', 'Adult', 'Womens Fiction > Chick Lit']",,['Massachusetts']
https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,Before I Go to Sleep,S.J. Watson,23018,314687,3.89,359,2011,False,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Thriller > Mystery Thriller', 'Mystery > Crime', 'Thriller > Psychological Thriller', 'Adult', 'Contemporary']","['Barry Award Nominee for Best First Novel (2012)', 'Macavity Award Nominee for Best First Mystery Novel (2012)', 'Anthony Award Nominee for Best First Novel (2012)', 'CWA New Blood Dagger (2011)', 'CWA Ian Fleming Steel Dagger Nominee (2011)', 'Galaxy National Book Award for Crime & Thriller of the Year (2011)', 'Prix SNCF du polar for Roman (2012)', 'Goodreads Choice Award Nominee for Mystery & Thriller (2011)', 'Theakston Old Peculier Crime Novel of the Year Nominee for Shortlist (2012)']",['Crouch End']
https://www.goodreads.com/book/show/3227063-the-way-of-shadows,"The Way of Shadows (Night Angel, #1)",Brent Weeks,5308,158519,4.13,645,2008,True,"['Fantasy', 'Fiction', 'Fantasy > Epic Fantasy', 'Fantasy > Magic', 'Fantasy > High Fantasy', 'Adventure', 'Young Adult', 'Science Fiction Fantasy', 'Adult']","['David Gemmell Legend Award Nominee (2009)', 'Compton Crook Award Nominee (2009)']","['Cenaria', 'Midcyru']"
https://www.goodreads.com/book/show/35743.The_Tin_Drum,The Tin Drum,Günter Grass,1907,40675,3.95,580,1959,False,"['Fiction', 'Classics', 'European Literature > German Literature', 'Historical > Historical Fiction', 'Literature', 'Cultural > Germany', 'Magical Realism', 'Novels', 'Nobel Prize']","['PEN Translation Prize for Ralph Manheim (1964)', 'Prix du Meilleur Livre Étranger for Roman (1962)', 'Schlegel-Tieck Prize for Breon Mitchell (2010)', 'Preis der Gruppe 47 (1958)']","['Danzig', 'Düsseldorf', 'Germany', 'Poland', 'Gdańsk']"
https://www.goodreads.com/book/show/13139.School_s_Out_Forever,"School's Out—Forever (Maximum Ride, #2)",James Patterson,3358,116916,4.14,409,2006,True,"['Young Adult', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure', 'Fantasy > Paranormal', 'Action', 'Young Adult > Teen', 'Romance']",,['Virginia']
https://www.goodreads.com/book/show/107301.A_Town_Like_Alice,A Town Like Alice,Nevil Shute,3795,52409,4.14,359,1950,False,"['Fiction', 'Historical > Historical Fiction', 'Classics', 'Cultural > Australia', 'Romance', 'War', 'Historical', 'War > World War II', 'Novels']",,"['Alice Springs, Northwest Territory', 'Australia', 'Malacca, Malaya', 'Malaysia']"
https://www.goodreads.com/book/show/428263.Eclipse,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,39592,1558980,3.71,629,2007,True,"['Young Adult', 'Fantasy', 'Romance', 'Paranormal > Vampires', 'Fiction', 'Fantasy > Paranormal', 'Romance > Paranormal Romance', 'Fantasy > Supernatural', 'Shapeshifters > Werewolves']","['Colorado Blue Spruce Young Adult Book Award (2009)', 'Teen Buckeye Book Award (2008)']","['Forks, Washington', 'Washington (state)', 'La Push, Washington']"
https://www.goodreads.com/book/show/5174.Fall_on_Your_Knees,Fall on Your Knees,Ann-Marie MacDonald,3172,62705,3.96,672,1996,False,"['Fiction', 'Historical > Historical Fiction', 'Cultural > Canada', 'Historical', 'Literary Fiction', 'Novels', 'Literature > Canadian Literature', 'LGBT', 'Adult Fiction']","['Orange Prize Nominee for Fiction Longlist (1997)', 'Scotiabank Giller Prize Nominee (1996)', 'Canadian Booksellers Association Libris Award for Fiction Book (1998)', ""Commonwealth Writers' Prize for Best First Book Overall (1997)"", 'Canadian Authors Association Award for Fiction (1997)']","['Cape Breton Island, Nova Scotia', 'Nova Scotia', 'Canada']"
https://www.goodreads.com/book/show/28407.Germinal,Germinal,Émile Zola,1524,31501,4.16,592,1885,False,"['Classics', 'Fiction', 'Cultural > France', 'European Literature > French Literature', 'Literature', 'Historical > Historical Fiction', 'Literature > 19th Century', 'Novels', 'Roman']",,['France']
https://www.goodreads.com/book/show/6134826-blue-moon,"Blue Moon (The Immortals, #2)",Alyson Noel,3781,96265,3.61,284,2009,True,"['Young Adult', 'Fantasy', 'Fantasy > Paranormal', 'Romance', 'Fantasy > Supernatural', 'Romance > Paranormal Romance', 'Fiction', 'Fantasy > Magic', 'Fantasy > Urban Fantasy']","[""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010)""]","['Laguna Beach, California']"
https://www.goodreads.com/book/show/991197.The_Complete_Persepolis,"The Complete Persepolis (Persepolis, #1-4)",Marjane Satrapi,9280,150832,4.34,341,2003,True,"['Sequential Art > Graphic Novels', 'Sequential Art > Comics', 'Nonfiction', 'Autobiography > Memoir', 'Biography', 'History', 'Feminism', 'Cultural > Iran', 'Graphic Novels Comics']",,"['Vienna', 'Iran', 'Tehran', 'Austria']"
https://www.goodreads.com/book/show/344262.Bloodfever,"Bloodfever (Fever, #2)",Karen Marie Moning,5411,102263,4.25,303,2007,True,"['Fantasy', 'Fantasy > Urban Fantasy', 'Fantasy > Paranormal', 'Romance', 'Fairies > Fae', 'Romance > Paranormal Romance', 'Adult', 'Fiction', 'Fantasy > Magic']","[""Romantic Times Reviewers' Choice Award (RT Award) for Best Historical Time Travel (1999)""]","['Seattle, Washington', 'Wales', 'Dublin', 'Scotland']"
https://www.goodreads.com/book/show/36314.Tales_of_H_P_Lovecraft,Tales of H.P. Lovecraft,H.P. Lovecraft,426,9008,4.24,352,1935,False,"['Horror', 'Fiction', 'Short Stories', 'Classics', 'Fantasy', 'Science Fiction', 'Gothic', 'Literature', 'Fantasy > Weird Fiction']",,
